日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20150918,      10430,      10890,       9630,      10270,    11322.3,    9558.07,         --,        4012100,     4227246.15,     2944784.61,         149300,         232700,       1.56
20150911,      10850,      11080,       9900,      10510,   11236.15,    9420.38,         --,        4656500,     4052330.76,     2865803.84,         160200,         216400,       1.35
20150904,      12120,      12240,      10550,      11030,   11083.84,    9267.69,         --,        6770800,     3797007.69,     2729053.84,         160000,         217300,       1.36
20150828,      10700,      12050,      10020,      11920,   10883.84,     9092.3,         --,        5658300,     3370161.53,     2513934.61,         186300,         205800,        1.1
20150821,      12450,      13110,      11000,      11200,   10591.53,    8868.46,         --,        4010500,     3028630.76,     2343019.23,         162800,         275100,       1.69
20150814,      12600,      13670,      11810,      12570,   10354.61,    8658.46,         --,        5802600,      2856592.3,     2236611.53,         197400,         272600,       1.38
20150807,      12320,      13550,      12110,      12930,    9983.07,    8384.23,         --,        4172100,     2556907.69,     2052353.84,         174600,         199200,       1.14
20150731,      12600,      12950,      11350,      12060,    9563.07,     8087.3,         --,        4273600,     2323438.46,     1966061.53,         179900,         227300,       1.26
20150724,      11950,      12310,      11630,      12190,    9223.07,     7827.3,         --,        2487000,     2162430.76,     1835780.76,         217700,         148800,       0.68
20150717,      10300,      12040,      10150,      11690,    8897.69,    7554.61,         --,        3197800,     2222323.07,      1801642.3,         255700,         139800,       0.55
20150710,      10300,      11240,       9460,      10330,    8523.84,    7285.19,         --,        4717400,     2128215.38,     1707803.84,         167800,         139400,       0.83
20150703,       9580,      11050,       9550,      10550,    8316.15,     7067.5,         --,        2745900,     1891353.84,     1557073.07,         207200,         107900,       0.52
20150626,       9290,       9960,       9290,       9940,    8056.15,    6843.46,         --,        2449600,     1781538.46,     1463076.92,         159900,          83600,       0.52
20150619,       8600,       9430,       8600,       9150,    7793.84,    6648.26,         --,        1738200,     1662323.07,      1393042.3,         125100,          69700,       0.56
20150612,       8530,       8720,       8210,       8530,    7604.61,    6476.92,         --,        1337300,     1679276.92,     1372538.46,          95200,          56500,       0.59
20150605,       8120,       8670,       8040,       8430,    7451.53,    6329.42,         --,        1221800,        1661100,     1391623.07,         108200,          59900,       0.55
20150529,       8130,       8290,       7960,       8120,    7300.76,    6184.42,         --,        1218400,     1657707.69,     1414788.46,         103000,          50600,       0.49
20150522,       7680,       8300,       7560,       8120,    7145.38,     6032.5,         --,        1774000,     1657407.69,        1386400,         103600,          51800,        0.5
20150515,       7570,       7750,       7160,       7740,     6962.3,    5886.15,         --,        1906700,     1616630.76,     1352246.15,         103000,          78300,       0.76
20150508,       7510,       7630,       7260,       7470,    6785.38,    5758.65,         --,        1137000,        1547800,     1342015.38,         121200,          86000,       0.71
20150501,       7920,       8020,       7520,       7640,    6611.53,    5631.53,         --,        2180500,     1608684.61,     1362669.23,         121200,          86000,       0.71
20150424,       6750,       8100,       6660,       7960,    6431.53,    5511.34,         --,        3265600,     1509130.76,     1329607.69,         144900,          68600,       0.47
20150417,       7570,       7740,       6730,       6830,    6211.53,    5366.53,         --,        1974400,     1380961.53,     1262707.69,          65100,          81300,       1.25
20150410,       7180,       7740,       7180,       7630,    6046.53,    5265.19,         --,        1638200,      1287392.3,     1254115.38,          54600,          58100,       1.06
20150403,       6490,       7350,       6490,       7170,    5818.84,    5135.57,         --,        1318300,      1222792.3,        1223650,          69600,          41900,        0.6
20150327,       6690,       6770,       6500,       6530,    5630.76,    5033.26,         --,         899800,     1144615.38,     1209826.92,          43300,          55400,       1.28
20150320,       6460,       6790,       6380,       6690,    5502.69,    4952.69,         --,        1958600,     1123761.53,     1193080.76,          47700,          50300,       1.05
20150313,       6410,       6610,       6360,       6540,    5349.23,    4867.11,         --,        1101000,        1065800,     1139773.07,          52900,          36800,        0.7
20150306,       6110,       6500,       5980,       6470,     5207.3,    4789.61,         --,        1177700,     1122146.15,        1126850,          42100,          27100,       0.64
20150227,       5740,       6270,       5690,       6100,    5068.07,    4715.76,         --,        1214500,     1171869.23,     1104388.46,          37800,          25200,       0.67
